link_id,lanes,length,from_node_id,to_node_id,FT,AT,time_period,assignment_period,volume_per_lane,speed,date,volume,geometry,time_index
1348,4,1.14,451,463,1,1,1700_1715,1400_1800,372,31,1/9/2016,1488,LINESTRING ( -112.0846681 33.694220),180
1348,4,1.14,451,463,1,1,1715_1730,1400_1800,368,31.41666667,1/9/2016,1472,LINESTRING ( -112.0846681 33.694222),195
1348,4,1.14,451,463,1,1,1730_1745,1400_1800,372,34.91666667,1/9/2016,1488,LINESTRING ( -112.0846681 33.694224),210
1348,4,1.14,451,463,1,1,1745_1800,1400_1800,376.5,44,1/9/2016,1506,LINESTRING ( -112.0846681 33.694226),225
1348,4,1.14,451,463,1,1,1400_1415,1400_1800,365.75,66.25,1/10/2016,1463,LINESTRING ( -112.0846681 33.694388),0
1348,4,1.14,451,463,1,1,1415_1430,1400_1800,370.5,67.91666667,1/10/2016,1482,LINESTRING ( -112.0846681 33.694390),15
1348,4,1.14,451,463,1,1,1430_1445,1400_1800,392.25,66.16666667,1/10/2016,1569,LINESTRING ( -112.0846681 33.694392),30
1348,4,1.14,451,463,1,1,1445_1500,1400_1800,390.5,66.25,1/10/2016,1562,LINESTRING ( -112.0846681 33.694394),45
1348,4,1.14,451,463,1,1,1500_1515,1400_1800,352.25,66.66666667,1/10/2016,1409,LINESTRING ( -112.0846681 33.694396),60
1348,4,1.14,451,463,1,1,1515_1530,1400_1800,356.5,65.66666667,1/10/2016,1426,LINESTRING ( -112.0846681 33.694398),75
1348,4,1.14,451,463,1,1,1530_1545,1400_1800,380,65.16666667,1/10/2016,1520,LINESTRING ( -112.0846681 33.694400),90
1348,4,1.14,451,463,1,1,1545_1600,1400_1800,359.5,66.16666667,1/10/2016,1438,LINESTRING ( -112.0846681 33.694402),105
1348,4,1.14,451,463,1,1,1600_1615,1400_1800,350,66.83333333,1/10/2016,1400,LINESTRING ( -112.0846681 33.694404),120
1348,4,1.14,451,463,1,1,1615_1630,1400_1800,363.25,66.5,1/10/2016,1453,LINESTRING ( -112.0846681 33.694406),135
1348,4,1.14,451,463,1,1,1630_1645,1400_1800,369.25,66.16666667,1/10/2016,1477,LINESTRING ( -112.0846681 33.694408),150
1348,4,1.14,451,463,1,1,1645_1700,1400_1800,366.5,66.25,1/10/2016,1466,LINESTRING ( -112.0846681 33.694410),165
1348,4,1.14,451,463,1,1,1700_1715,1400_1800,350.75,65.91666667,1/10/2016,1403,LINESTRING ( -112.0846681 33.694412),180
1348,4,1.14,451,463,1,1,1715_1730,1400_1800,359,65.91666667,1/10/2016,1436,LINESTRING ( -112.0846681 33.694414),195
1348,4,1.14,451,463,1,1,1730_1745,1400_1800,361.25,65.5,1/10/2016,1445,LINESTRING ( -112.0846681 33.694416),210
1348,4,1.14,451,463,1,1,1745_1800,1400_1800,373.5,64.5,1/10/2016,1494,LINESTRING ( -112.0846681 33.694418),225
1348,4,1.14,451,463,1,1,1400_1415,1400_1800,340.5,23.91666667,1/11/2016,1362,LINESTRING ( -112.0846681 33.694580),0
1348,4,1.14,451,463,1,1,1415_1430,1400_1800,354.5,28.33333333,1/11/2016,1418,LINESTRING ( -112.0846681 33.694582),15
1348,4,1.14,451,463,1,1,1430_1445,1400_1800,295.25,21.33333333,1/11/2016,1181,LINESTRING ( -112.0846681 33.694584),30
1348,4,1.14,451,463,1,1,1530_1545,1400_1800,49.25,26.25,1/11/2016,197,LINESTRING ( -112.0846681 33.694586),90
1348,4,1.14,451,463,1,1,1545_1600,1400_1800,311,23.66666667,1/11/2016,1244,LINESTRING ( -112.0846681 33.694588),105
1348,4,1.14,451,463,1,1,1600_1615,1400_1800,246.5,16.08333333,1/11/2016,986,LINESTRING ( -112.0846681 33.694590),120
1348,4,1.14,451,463,1,1,1615_1630,1400_1800,271.75,18.08333333,1/11/2016,1087,LINESTRING ( -112.0846681 33.694592),135
1348,4,1.14,451,463,1,1,1630_1645,1400_1800,292.5,18.41666667,1/11/2016,1170,LINESTRING ( -112.0846681 33.694594),150
1348,4,1.14,451,463,1,1,1645_1700,1400_1800,290.5,19.41666667,1/11/2016,1162,LINESTRING ( -112.0846681 33.694596),165
1348,4,1.14,451,463,1,1,1700_1715,1400_1800,225.75,12,1/11/2016,903,LINESTRING ( -112.0846681 33.694598),180
1348,4,1.14,451,463,1,1,1715_1730,1400_1800,256.75,14.5,1/11/2016,1027,LINESTRING ( -112.0846681 33.694600),195
1348,4,1.14,451,463,1,1,1730_1745,1400_1800,259.5,14.91666667,1/11/2016,1038,LINESTRING ( -112.0846681 33.694602),210
1348,4,1.14,451,463,1,1,1745_1800,1400_1800,302,47.75,1/11/2016,1208,LINESTRING ( -112.0846681 33.694604),225
1348,4,1.14,451,463,1,1,1400_1415,1400_1800,436.25,63.08333333,1/12/2016,1745,LINESTRING ( -112.0846681 33.694766),0
1348,4,1.14,451,463,1,1,1415_1430,1400_1800,472.5,59.33333333,1/12/2016,1890,LINESTRING ( -112.0846681 33.694768),15
1348,4,1.14,451,463,1,1,1430_1445,1400_1800,408.25,36.33333333,1/12/2016,1633,LINESTRING ( -112.0846681 33.694770),30
1348,4,1.14,451,463,1,1,1445_1500,1400_1800,372.25,32.66666667,1/12/2016,1489,LINESTRING ( -112.0846681 33.694772),45
1348,4,1.14,451,463,1,1,1500_1515,1400_1800,384.75,37,1/12/2016,1539,LINESTRING ( -112.0846681 33.694774),60
1348,4,1.14,451,463,1,1,1515_1530,1400_1800,283.5,15.41666667,1/12/2016,1134,LINESTRING ( -112.0846681 33.694776),75
1348,4,1.14,451,463,1,1,1530_1545,1400_1800,301.5,20.83333333,1/12/2016,1206,LINESTRING ( -112.0846681 33.694778),90
1348,4,1.14,451,463,1,1,1545_1600,1400_1800,250.5,12.83333333,1/12/2016,1002,LINESTRING ( -112.0846681 33.694780),105
1348,4,1.14,451,463,1,1,1600_1615,1400_1800,246.75,14.75,1/12/2016,987,LINESTRING ( -112.0846681 33.694782),120
1348,4,1.14,451,463,1,1,1615_1630,1400_1800,252.25,18.75,1/12/2016,1009,LINESTRING ( -112.0846681 33.694784),135
1348,4,1.14,451,463,1,1,1630_1645,1400_1800,232.75,12.75,1/12/2016,931,LINESTRING ( -112.0846681 33.694786),150
1348,4,1.14,451,463,1,1,1645_1700,1400_1800,225.25,11.5,1/12/2016,901,LINESTRING ( -112.0846681 33.694788),165
1348,4,1.14,451,463,1,1,1700_1715,1400_1800,167.25,7.416666667,1/12/2016,669,LINESTRING ( -112.0846681 33.694790),180
1348,4,1.14,451,463,1,1,1715_1730,1400_1800,181.75,8.583333333,1/12/2016,727,LINESTRING ( -112.0846681 33.694792),195
1348,4,1.14,451,463,1,1,1730_1745,1400_1800,162,6.666666667,1/12/2016,648,LINESTRING ( -112.0846681 33.694794),210
1348,4,1.14,451,463,1,1,1745_1800,1400_1800,156.5,6.666666667,1/12/2016,626,LINESTRING ( -112.0846681 33.694796),225
1348,4,1.14,451,463,1,1,1400_1415,1400_1800,455.5,62.5,1/13/2016,1822,LINESTRING ( -112.0846681 33.694958),0
1348,4,1.14,451,463,1,1,1415_1430,1400_1800,463.75,60.66666667,1/13/2016,1855,LINESTRING ( -112.0846681 33.694960),15
1348,4,1.14,451,463,1,1,1430_1445,1400_1800,439.5,43.91666667,1/13/2016,1758,LINESTRING ( -112.0846681 33.694962),30
1348,4,1.14,451,463,1,1,1445_1500,1400_1800,343.5,26.41666667,1/13/2016,1374,LINESTRING ( -112.0846681 33.694964),45
1348,4,1.14,451,463,1,1,1500_1515,1400_1800,284.5,17.66666667,1/13/2016,1138,LINESTRING ( -112.0846681 33.694966),60
1348,4,1.14,451,463,1,1,1515_1530,1400_1800,308.25,21.75,1/13/2016,1233,LINESTRING ( -112.0846681 33.694968),75
1348,4,1.14,451,463,1,1,1530_1545,1400_1800,334.25,29.08333333,1/13/2016,1337,LINESTRING ( -112.0846681 33.694970),90
1348,4,1.14,451,463,1,1,1545_1600,1400_1800,264.25,16.16666667,1/13/2016,1057,LINESTRING ( -112.0846681 33.694972),105
1348,4,1.14,451,463,1,1,1600_1615,1400_1800,250.75,15,1/13/2016,1003,LINESTRING ( -112.0846681 33.694974),120
1348,4,1.14,451,463,1,1,1615_1630,1400_1800,239.25,12.66666667,1/13/2016,957,LINESTRING ( -112.0846681 33.694976),135
1348,4,1.14,451,463,1,1,1630_1645,1400_1800,234.75,12.16666667,1/13/2016,939,LINESTRING ( -112.0846681 33.694978),150
1348,4,1.14,451,463,1,1,1645_1700,1400_1800,231,13.75,1/13/2016,924,LINESTRING ( -112.0846681 33.694980),165
1348,4,1.14,451,463,1,1,1700_1715,1400_1800,193.75,10.75,1/13/2016,775,LINESTRING ( -112.0846681 33.694982),180
1348,4,1.14,451,463,1,1,1715_1730,1400_1800,205.75,10.83333333,1/13/2016,823,LINESTRING ( -112.0846681 33.694984),195
1348,4,1.14,451,463,1,1,1730_1745,1400_1800,190,7.75,1/13/2016,760,LINESTRING ( -112.0846681 33.694986),210
1348,4,1.14,451,463,1,1,1745_1800,1400_1800,203.25,9.833333333,1/13/2016,813,LINESTRING ( -112.0846681 33.694988),225
1348,4,1.14,451,463,1,1,1400_1415,1400_1800,442.75,48.75,1/14/2016,1771,LINESTRING ( -112.0846681 33.695150),0
1348,4,1.14,451,463,1,1,1415_1430,1400_1800,433.75,56.83333333,1/14/2016,1735,LINESTRING ( -112.0846681 33.695152),15
1348,4,1.14,451,463,1,1,1430_1445,1400_1800,425.5,56.58333333,1/14/2016,1702,LINESTRING ( -112.0846681 33.695154),30
1348,4,1.14,451,463,1,1,1445_1500,1400_1800,447,44.83333333,1/14/2016,1788,LINESTRING ( -112.0846681 33.695156),45
1348,4,1.14,451,463,1,1,1500_1515,1400_1800,342,24.5,1/14/2016,1368,LINESTRING ( -112.0846681 33.695158),60
1348,4,1.14,451,463,1,1,1515_1530,1400_1800,336.25,20.66666667,1/14/2016,1345,LINESTRING ( -112.0846681 33.695160),75
1348,4,1.14,451,463,1,1,1530_1545,1400_1800,315.75,21.5,1/14/2016,1263,LINESTRING ( -112.0846681 33.695162),90
1348,4,1.14,451,463,1,1,1545_1600,1400_1800,281,16.66666667,1/14/2016,1124,LINESTRING ( -112.0846681 33.695164),105
1348,4,1.14,451,463,1,1,1600_1615,1400_1800,305.5,21.83333333,1/14/2016,1222,LINESTRING ( -112.0846681 33.695166),120
1348,4,1.14,451,463,1,1,1615_1630,1400_1800,207.5,11.08333333,1/14/2016,830,LINESTRING ( -112.0846681 33.695168),135
1348,4,1.14,451,463,1,1,1630_1645,1400_1800,231.75,12.08333333,1/14/2016,927,LINESTRING ( -112.0846681 33.695170),150
1348,4,1.14,451,463,1,1,1645_1700,1400_1800,190,9.583333333,1/14/2016,760,LINESTRING ( -112.0846681 33.695172),165
1348,4,1.14,451,463,1,1,1700_1715,1400_1800,185,7.583333333,1/14/2016,740,LINESTRING ( -112.0846681 33.695174),180
1348,4,1.14,451,463,1,1,1715_1730,1400_1800,170.5,6.916666667,1/14/2016,682,LINESTRING ( -112.0846681 33.695176),195
1348,4,1.14,451,463,1,1,1730_1745,1400_1800,146.5,5.833333333,1/14/2016,586,LINESTRING ( -112.0846681 33.695178),210
1348,4,1.14,451,463,1,1,1745_1800,1400_1800,157.75,7.25,1/14/2016,631,LINESTRING ( -112.0846681 33.695180),225
1348,4,1.14,451,463,1,1,1400_1415,1400_1800,407.75,37.83333333,1/15/2016,1631,LINESTRING ( -112.0846681 33.695336),0
1348,4,1.14,451,463,1,1,1415_1430,1400_1800,397.5,36.75,1/15/2016,1590,LINESTRING ( -112.0846681 33.695338),15
1348,4,1.14,451,463,1,1,1430_1445,1400_1800,380.5,28.33333333,1/15/2016,1522,LINESTRING ( -112.0846681 33.695340),30
1348,4,1.14,451,463,1,1,1445_1500,1400_1800,378,31.83333333,1/15/2016,1512,LINESTRING ( -112.0846681 33.695342),45
1348,4,1.14,451,463,1,1,1500_1515,1400_1800,322.75,23.33333333,1/15/2016,1291,LINESTRING ( -112.0846681 33.695344),60
1348,4,1.14,451,463,1,1,1515_1530,1400_1800,148.5,7.333333333,1/15/2016,594,LINESTRING ( -112.0846681 33.695346),75
1348,4,1.14,451,463,1,1,1530_1545,1400_1800,223.5,11.75,1/15/2016,894,LINESTRING ( -112.0846681 33.695348),90
1348,4,1.14,451,463,1,1,1545_1600,1400_1800,182.75,7.25,1/15/2016,731,LINESTRING ( -112.0846681 33.695350),105
1348,4,1.14,451,463,1,1,1600_1615,1400_1800,216.5,10.75,1/15/2016,866,LINESTRING ( -112.0846681 33.695352),120
1348,4,1.14,451,463,1,1,1615_1630,1400_1800,220.75,11,1/15/2016,883,LINESTRING ( -112.0846681 33.695354),135
1348,4,1.14,451,463,1,1,1630_1645,1400_1800,240,13.5,1/15/2016,960,LINESTRING ( -112.0846681 33.695356),150
1348,4,1.14,451,463,1,1,1645_1700,1400_1800,218.5,10.75,1/15/2016,874,LINESTRING ( -112.0846681 33.695358),165
1348,4,1.14,451,463,1,1,1700_1715,1400_1800,224.5,13.25,1/15/2016,898,LINESTRING ( -112.0846681 33.695360),180
1348,4,1.14,451,463,1,1,1715_1730,1400_1800,225.25,12,1/15/2016,901,LINESTRING ( -112.0846681 33.695362),195
1348,4,1.14,451,463,1,1,1730_1745,1400_1800,178.75,8.75,1/15/2016,715,LINESTRING ( -112.0846681 33.695364),210
1348,4,1.14,451,463,1,1,1745_1800,1400_1800,236,13,1/15/2016,944,LINESTRING ( -112.0846681 33.695366),225
1348,4,1.14,451,463,1,1,1400_1415,1400_1800,328,23.75,1/16/2016,1312,LINESTRING ( -112.0846681 33.695528),0
1348,4,1.14,451,463,1,1,1415_1430,1400_1800,323.75,20.25,1/16/2016,1295,LINESTRING ( -112.0846681 33.695530),15
1348,4,1.14,451,463,1,1,1430_1445,1400_1800,307.25,18.83333333,1/16/2016,1229,LINESTRING ( -112.0846681 33.695532),30
1348,4,1.14,451,463,1,1,1445_1500,1400_1800,308.25,18.5,1/16/2016,1233,LINESTRING ( -112.0846681 33.695534),45
1348,4,1.14,451,463,1,1,1500_1515,1400_1800,304.25,17.91666667,1/16/2016,1217,LINESTRING ( -112.0846681 33.695536),60
1348,4,1.14,451,463,1,1,1515_1530,1400_1800,309,19.66666667,1/16/2016,1236,LINESTRING ( -112.0846681 33.695538),75
1348,4,1.14,451,463,1,1,1530_1545,1400_1800,311,18.83333333,1/16/2016,1244,LINESTRING ( -112.0846681 33.695540),90
1348,4,1.14,451,463,1,1,1545_1600,1400_1800,307,17.83333333,1/16/2016,1228,LINESTRING ( -112.0846681 33.695542),105
1348,4,1.14,451,463,1,1,1600_1615,1400_1800,298.5,17.5,1/16/2016,1194,LINESTRING ( -112.0846681 33.695544),120
1348,4,1.14,451,463,1,1,1615_1630,1400_1800,305.5,21.33333333,1/16/2016,1222,LINESTRING ( -112.0846681 33.695546),135
1348,4,1.14,451,463,1,1,1630_1645,1400_1800,316.25,21.08333333,1/16/2016,1265,LINESTRING ( -112.0846681 33.695548),150
1348,4,1.14,451,463,1,1,1645_1700,1400_1800,323.25,23.75,1/16/2016,1293,LINESTRING ( -112.0846681 33.695550),165
1348,4,1.14,451,463,1,1,1700_1715,1400_1800,334.25,26.25,1/16/2016,1337,LINESTRING ( -112.0846681 33.695552),180
1348,4,1.14,451,463,1,1,1715_1730,1400_1800,360.5,31.41666667,1/16/2016,1442,LINESTRING ( -112.0846681 33.695554),195
1348,4,1.14,451,463,1,1,1730_1745,1400_1800,337.5,65.25,1/16/2016,1350,LINESTRING ( -112.0846681 33.695556),210
1348,4,1.14,451,463,1,1,1745_1800,1400_1800,353.75,65,1/16/2016,1415,LINESTRING ( -112.0846681 33.695558),225
1348,4,1.14,451,463,1,1,1400_1415,1400_1800,386.25,66.41666667,1/17/2016,1545,LINESTRING ( -112.0846681 33.695720),0
1348,4,1.14,451,463,1,1,1415_1430,1400_1800,380.5,65.66666667,1/17/2016,1522,LINESTRING ( -112.0846681 33.695722),15
1348,4,1.14,451,463,1,1,1430_1445,1400_1800,399.5,65.25,1/17/2016,1598,LINESTRING ( -112.0846681 33.695724),30
1348,4,1.14,451,463,1,1,1445_1500,1400_1800,397,66.83333333,1/17/2016,1588,LINESTRING ( -112.0846681 33.695726),45
1348,4,1.14,451,463,1,1,1500_1515,1400_1800,372,66.66666667,1/17/2016,1488,LINESTRING ( -112.0846681 33.695728),60
1348,4,1.14,451,463,1,1,1515_1530,1400_1800,409.25,65.41666667,1/17/2016,1637,LINESTRING ( -112.0846681 33.695730),75
1348,4,1.14,451,463,1,1,1530_1545,1400_1800,379.5,66.66666667,1/17/2016,1518,LINESTRING ( -112.0846681 33.695732),90
1348,4,1.14,451,463,1,1,1545_1600,1400_1800,358.25,67.08333333,1/17/2016,1433,LINESTRING ( -112.0846681 33.695734),105
1348,4,1.14,451,463,1,1,1600_1615,1400_1800,363,66.08333333,1/17/2016,1452,LINESTRING ( -112.0846681 33.695736),120
1348,4,1.14,451,463,1,1,1615_1630,1400_1800,381.25,65.58333333,1/17/2016,1525,LINESTRING ( -112.0846681 33.695738),135
1348,4,1.14,451,463,1,1,1630_1645,1400_1800,382.75,65.41666667,1/17/2016,1531,LINESTRING ( -112.0846681 33.695740),150
1348,4,1.14,451,463,1,1,1645_1700,1400_1800,341.5,66.5,1/17/2016,1366,LINESTRING ( -112.0846681 33.695742),165
1348,4,1.14,451,463,1,1,1700_1715,1400_1800,353,64.83333333,1/17/2016,1412,LINESTRING ( -112.0846681 33.695744),180
1348,4,1.14,451,463,1,1,1715_1730,1400_1800,360,64.58333333,1/17/2016,1440,LINESTRING ( -112.0846681 33.695746),195
1348,4,1.14,451,463,1,1,1730_1745,1400_1800,338.25,65.83333333,1/17/2016,1353,LINESTRING ( -112.0846681 33.695748),210
1348,4,1.14,451,463,1,1,1745_1800,1400_1800,345.75,65.75,1/17/2016,1383,LINESTRING ( -112.0846681 33.695750),225
1348,4,1.14,451,463,1,1,1400_1415,1400_1800,451.25,64.16666667,1/18/2016,1805,LINESTRING ( -112.0846681 33.695912),0
1348,4,1.14,451,463,1,1,1415_1430,1400_1800,454.25,64.16666667,1/18/2016,1817,LINESTRING ( -112.0846681 33.695914),15
1348,4,1.14,451,463,1,1,1430_1445,1400_1800,437.75,53.75,1/18/2016,1751,LINESTRING ( -112.0846681 33.695916),30
1348,4,1.14,451,463,1,1,1445_1500,1400_1800,433.25,47.91666667,1/18/2016,1733,LINESTRING ( -112.0846681 33.695918),45
1348,4,1.14,451,463,1,1,1500_1515,1400_1800,417,48.58333333,1/18/2016,1668,LINESTRING ( -112.0846681 33.695920),60
1348,4,1.14,451,463,1,1,1515_1530,1400_1800,416.25,43.16666667,1/18/2016,1665,LINESTRING ( -112.0846681 33.695922),75
1348,4,1.14,451,463,1,1,1530_1545,1400_1800,416.75,50.08333333,1/18/2016,1667,LINESTRING ( -112.0846681 33.695924),90
1348,4,1.14,451,463,1,1,1545_1600,1400_1800,417.5,38,1/18/2016,1670,LINESTRING ( -112.0846681 33.695926),105
1348,4,1.14,451,463,1,1,1600_1615,1400_1800,396.75,33.91666667,1/18/2016,1587,LINESTRING ( -112.0846681 33.695928),120
1348,4,1.14,451,463,1,1,1615_1630,1400_1800,359,33.25,1/18/2016,1436,LINESTRING ( -112.0846681 33.695930),135
1348,4,1.14,451,463,1,1,1630_1645,1400_1800,350.75,30.58333333,1/18/2016,1403,LINESTRING ( -112.0846681 33.695932),150
1348,4,1.14,451,463,1,1,1645_1700,1400_1800,305.5,23.08333333,1/18/2016,1222,LINESTRING ( -112.0846681 33.695934),165
1348,4,1.14,451,463,1,1,1700_1715,1400_1800,396,36.75,1/18/2016,1584,LINESTRING ( -112.0846681 33.695936),180
1348,4,1.14,451,463,1,1,1715_1730,1400_1800,377.5,32.58333333,1/18/2016,1510,LINESTRING ( -112.0846681 33.695938),195
1348,4,1.14,451,463,1,1,1730_1745,1400_1800,397.75,52,1/18/2016,1591,LINESTRING ( -112.0846681 33.695940),210
1348,4,1.14,451,463,1,1,1745_1800,1400_1800,366.5,63.91666667,1/18/2016,1466,LINESTRING ( -112.0846681 33.695942),225
1348,4,1.14,451,463,1,1,1400_1415,1400_1800,421.75,44.08333333,1/19/2016,1687,LINESTRING ( -112.0846681 33.696104),0
1348,4,1.14,451,463,1,1,1415_1430,1400_1800,425.5,47.91666667,1/19/2016,1702,LINESTRING ( -112.0846681 33.696106),15
1348,4,1.14,451,463,1,1,1430_1445,1400_1800,435.75,49.25,1/19/2016,1743,LINESTRING ( -112.0846681 33.696108),30
1348,4,1.14,451,463,1,1,1445_1500,1400_1800,409.5,30.16666667,1/19/2016,1638,LINESTRING ( -112.0846681 33.696110),45
1348,4,1.14,451,463,1,1,1500_1515,1400_1800,352.75,28.33333333,1/19/2016,1411,LINESTRING ( -112.0846681 33.696112),60
1348,4,1.14,451,463,1,1,1515_1530,1400_1800,331.75,24.25,1/19/2016,1327,LINESTRING ( -112.0846681 33.696114),75
1348,4,1.14,451,463,1,1,1530_1545,1400_1800,281.25,18.91666667,1/19/2016,1125,LINESTRING ( -112.0846681 33.696116),90
1348,4,1.14,451,463,1,1,1545_1600,1400_1800,269.5,18.58333333,1/19/2016,1078,LINESTRING ( -112.0846681 33.696118),105
1348,4,1.14,451,463,1,1,1600_1615,1400_1800,301,15.91666667,1/19/2016,1204,LINESTRING ( -112.0846681 33.696120),120
1348,4,1.14,451,463,1,1,1615_1630,1400_1800,254.25,14.16666667,1/19/2016,1017,LINESTRING ( -112.0846681 33.696122),135
1348,4,1.14,451,463,1,1,1630_1645,1400_1800,250.5,12.66666667,1/19/2016,1002,LINESTRING ( -112.0846681 33.696124),150
1348,4,1.14,451,463,1,1,1645_1700,1400_1800,219.25,11.5,1/19/2016,877,LINESTRING ( -112.0846681 33.696126),165
1348,4,1.14,451,463,1,1,1700_1715,1400_1800,253.5,13.5,1/19/2016,1014,LINESTRING ( -112.0846681 33.696128),180
1348,4,1.14,451,463,1,1,1715_1730,1400_1800,243.25,12.33333333,1/19/2016,973,LINESTRING ( -112.0846681 33.696130),195
1348,4,1.14,451,463,1,1,1730_1745,1400_1800,199.25,9.416666667,1/19/2016,797,LINESTRING ( -112.0846681 33.696132),210
1348,4,1.14,451,463,1,1,1745_1800,1400_1800,192.75,8.666666667,1/19/2016,771,LINESTRING ( -112.0846681 33.696134),225
1348,4,1.14,451,463,1,1,1400_1415,1400_1800,449.75,61,1/20/2016,1799,LINESTRING ( -112.0846681 33.696296),0
1348,4,1.14,451,463,1,1,1415_1430,1400_1800,470.75,56.91666667,1/20/2016,1883,LINESTRING ( -112.0846681 33.696298),15
1348,4,1.14,451,463,1,1,1430_1445,1400_1800,387.75,29.83333333,1/20/2016,1551,LINESTRING ( -112.0846681 33.696300),30
1348,4,1.14,451,463,1,1,1445_1500,1400_1800,394.75,35.08333333,1/20/2016,1579,LINESTRING ( -112.0846681 33.696302),45
1348,4,1.14,451,463,1,1,1500_1515,1400_1800,352.5,31.33333333,1/20/2016,1410,LINESTRING ( -112.0846681 33.696304),60
1348,4,1.14,451,463,1,1,1515_1530,1400_1800,291.75,19.25,1/20/2016,1167,LINESTRING ( -112.0846681 33.696306),75
1348,4,1.14,451,463,1,1,1530_1545,1400_1800,313.5,20.83333333,1/20/2016,1254,LINESTRING ( -112.0846681 33.696308),90
1348,4,1.14,451,463,1,1,1545_1600,1400_1800,266.75,15.08333333,1/20/2016,1067,LINESTRING ( -112.0846681 33.696310),105
1348,4,1.14,451,463,1,1,1600_1615,1400_1800,280.75,17.08333333,1/20/2016,1123,LINESTRING ( -112.0846681 33.696312),120
1348,4,1.14,451,463,1,1,1615_1630,1400_1800,237.75,13.83333333,1/20/2016,951,LINESTRING ( -112.0846681 33.696314),135
1348,4,1.14,451,463,1,1,1630_1645,1400_1800,257.5,14.33333333,1/20/2016,1030,LINESTRING ( -112.0846681 33.696316),150
1348,4,1.14,451,463,1,1,1645_1700,1400_1800,194.25,9,1/20/2016,777,LINESTRING ( -112.0846681 33.696318),165
1348,4,1.14,451,463,1,1,1700_1715,1400_1800,159.75,5.916666667,1/20/2016,639,LINESTRING ( -112.0846681 33.696320),180
1348,4,1.14,451,463,1,1,1715_1730,1400_1800,176,7.5,1/20/2016,704,LINESTRING ( -112.0846681 33.696322),195
1348,4,1.14,451,463,1,1,1730_1745,1400_1800,196.25,9.166666667,1/20/2016,785,LINESTRING ( -112.0846681 33.696324),210
1348,4,1.14,451,463,1,1,1745_1800,1400_1800,202,9.25,1/20/2016,808,LINESTRING ( -112.0846681 33.696326),225
1348,4,1.14,451,463,1,1,1400_1415,1400_1800,416.75,64.16666667,1/21/2016,1667,LINESTRING ( -112.0846681 33.696488),0
1348,4,1.14,451,463,1,1,1415_1430,1400_1800,459.25,56.16666667,1/21/2016,1837,LINESTRING ( -112.0846681 33.696490),15
1348,4,1.14,451,463,1,1,1430_1445,1400_1800,407.25,50.25,1/21/2016,1629,LINESTRING ( -112.0846681 33.696492),30
1348,4,1.14,451,463,1,1,1445_1500,1400_1800,405.5,40.75,1/21/2016,1622,LINESTRING ( -112.0846681 33.696494),45
1348,4,1.14,451,463,1,1,1500_1515,1400_1800,338.75,28.16666667,1/21/2016,1355,LINESTRING ( -112.0846681 33.696496),60
1348,4,1.14,451,463,1,1,1515_1530,1400_1800,319,25,1/21/2016,1276,LINESTRING ( -112.0846681 33.696498),75
1348,4,1.14,451,463,1,1,1530_1545,1400_1800,269,15.91666667,1/21/2016,1076,LINESTRING ( -112.0846681 33.696500),90
1348,4,1.14,451,463,1,1,1545_1600,1400_1800,296.5,19.08333333,1/21/2016,1186,LINESTRING ( -112.0846681 33.696502),105
1348,4,1.14,451,463,1,1,1600_1615,1400_1800,247.5,13.83333333,1/21/2016,990,LINESTRING ( -112.0846681 33.696504),120
1348,4,1.14,451,463,1,1,1615_1630,1400_1800,266.25,15.16666667,1/21/2016,1065,LINESTRING ( -112.0846681 33.696506),135
1348,4,1.14,451,463,1,1,1630_1645,1400_1800,227.75,12.16666667,1/21/2016,911,LINESTRING ( -112.0846681 33.696508),150
1348,4,1.14,451,463,1,1,1645_1700,1400_1800,224.25,11.25,1/21/2016,897,LINESTRING ( -112.0846681 33.696510),165
1348,4,1.14,451,463,1,1,1700_1715,1400_1800,228.75,11.91666667,1/21/2016,915,LINESTRING ( -112.0846681 33.696512),180
1348,4,1.14,451,463,1,1,1715_1730,1400_1800,215.5,10.08333333,1/21/2016,862,LINESTRING ( -112.0846681 33.696514),195
1348,4,1.14,451,463,1,1,1730_1745,1400_1800,199.25,9.25,1/21/2016,797,LINESTRING ( -112.0846681 33.696516),210
1348,4,1.14,451,463,1,1,1745_1800,1400_1800,237.25,11.58333333,1/21/2016,949,LINESTRING ( -112.0846681 33.696518),225
1348,4,1.14,451,463,1,1,1400_1415,1400_1800,415.75,49.25,1/22/2016,1663,LINESTRING ( -112.0846681 33.696680),0
1348,4,1.14,451,463,1,1,1415_1430,1400_1800,389.25,32.83333333,1/22/2016,1557,LINESTRING ( -112.0846681 33.696682),15
1348,4,1.14,451,463,1,1,1430_1445,1400_1800,397,32.25,1/22/2016,1588,LINESTRING ( -112.0846681 33.696684),30
1348,4,1.14,451,463,1,1,1445_1500,1400_1800,356,28.08333333,1/22/2016,1424,LINESTRING ( -112.0846681 33.696686),45
1348,4,1.14,451,463,1,1,1500_1515,1400_1800,357,32.33333333,1/22/2016,1428,LINESTRING ( -112.0846681 33.696688),60
1348,4,1.14,451,463,1,1,1515_1530,1400_1800,317.75,21.5,1/22/2016,1271,LINESTRING ( -112.0846681 33.696690),75
1348,4,1.14,451,463,1,1,1530_1545,1400_1800,300.75,23.16666667,1/22/2016,1203,LINESTRING ( -112.0846681 33.696692),90
